"date","food","income","housing","childcare","gas","apparel","insurance_home","insurance_car","car_new","car_used","cpi"
"1996-06-01",0.454820471093864,0.447990543735225,0.37647902474005,0.299217396444861,0.404546870133915,1.01106330669945,0.368461016166104,0.443115340983391,0.806143544110377,0.845090171714557,0.491090176316103
"1996-07-01",0.456608756039187,0.447990543735225,0.377643152831392,0.300240556235136,0.396138274680785,1.00875845113706,0.36916642972609,0.443963679223947,0.804458226596557,0.845090171714557,0.492030361720665
"1996-08-01",0.458098993493623,0.447990543735225,0.378341629686198,0.305242670765369,0.38617253192152,1.00338045482483,0.369636705432747,0.444529238050983,0.802772909082738,0.844550867201657,0.492657151990372
"1996-09-01",0.460781420911608,0.447990543735225,0.379272932159271,0.311154260664736,0.384303955154158,1.00875845113706,0.370812394699391,0.445943135118576,0.804458226596557,0.845629476227457,0.494224127664642
"1996-10-01",0.463165800838706,0.447990543735225,0.380204234632345,0.311722682770444,0.382123948925568,1.00875845113706,0.371988083966034,0.447357032186168,0.807828861624197,0.842393649150056,0.495791103338912
"1996-11-01",0.464656038293142,0.447990543735225,0.381135537105419,0.311836367191586,0.38928682653379,1.01106330669945,0.373163773232678,0.44877092925376,0.813446586670262,0.839697126585555,0.497358079013181
"1996-12-01",0.46584822825669,0.447990543735225,0.381834013960224,0.311836367191586,0.39240112114606,1.01336816226183,0.374104324645993,0.449902046907834,0.816817221697901,0.835382690482354,0.498611659552597
"1997-01-01",0.466444323238465,0.460401891252955,0.382765316433298,0.312745842560719,0.392712550607287,1.01644130301168,0.374809738205979,0.450750385148389,0.816817221697901,0.834843385969454,0.499551844957159
"1997-02-01",0.466444323238465,0.460401891252955,0.383696618906372,0.312973211403002,0.390843973839925,1.02181929932391,0.375515151765965,0.451598723388944,0.816817221697901,0.834304081456554,0.500492030361721
"1997-03-01",0.466742370729352,0.460401891252955,0.384395095761177,0.312973211403002,0.384615384615385,1.01720958819914,0.375750289619294,0.451881502802463,0.816817221697901,0.835921994995254,0.500805425496575
"1997-04-01",0.466742370729352,0.460401891252955,0.385326398234251,0.313086895824144,0.383369666770477,1.02181929932391,0.375985427472623,0.452164282215981,0.815693676688688,0.832146863404953,0.501118820631429
"1997-05-01",0.466742370729352,0.460401891252955,0.386257700707324,0.313655317929852,0.381812519464341,1.02412415488629,0.375985427472623,0.452164282215981,0.812323041661049,0.827832427301752,0.501118820631429
"1997-06-01",0.466742370729352,0.460401891252955,0.387421828798666,0.313882686772135,0.382746807848022,1.02258758451137,0.376690841032609,0.453012620456537,0.810075951642623,0.817585641556648,0.50205900603599
"1997-07-01",0.467934560692901,0.460401891252955,0.38835313127174,0.31490584656241,0.375272500778574,1.02412415488629,0.377161116739266,0.453578179283573,0.80726708911959,0.809496073863146,0.502685796305698
"1997-08-01",0.469722845638224,0.460401891252955,0.389517259363082,0.320476383198352,0.390221114917471,1.01951444376152,0.378101668152581,0.454709296937647,0.803334681587344,0.803563724221244,0.503939376845114
"1997-09-01",0.470616988110886,0.460401891252955,0.390681387454424,0.326842710782285,0.39769542198692,1.02105101413645,0.379042219565896,0.455840414591721,0.801649364073525,0.799249288118043,0.50519295738453
"1997-10-01",0.471511130583547,0.460401891252955,0.391612689927498,0.327638501730277,0.386795390843974,1.01951444376152,0.379747633125882,0.456688752832276,0.805019999101164,0.794395547501942,0.506133142789091
